,DCIS_Pro mean value,DCIS_Pure mean value,FC(DCIS_Pro vs DCIS_Pure),ranksums p value,adjusted ranksums p value
METTL24,5.61998977172093,3.0976259572333333,1.8142893458771452,3.4485834980794483e-09,1.304783922568666e-08
DNLZ,4.63734972544186,0.0124433723,372.6762820912993,3.371098238521979e-07,8.720052215902165e-07
CCDC169,6.143330606790698,3.1467474004000002,1.9522795525340821,3.576658366859237e-07,9.208069853198094e-07
MEIKIN,2.7101915064186044,2.880775159066667,0.9407855027799777,0.3129398132850407,0.3529565090484468
SLC35E2B,3.259280420255814,14.798104079733333,0.22024986462418147,5.0367639949093985e-06,1.0993560549037693e-05
SPANXB1,4.892656008930232,2.140141754033333,2.286136420500877,3.17696543987799e-07,8.254267946040907e-07
RPEL1,9.67714006760465,3.2013828414333334,3.0228000045355308,1.9957599359370603e-06,4.60158671236984e-06
ANKRD20A8P,8.285753524069769,2.2335773958333336,3.7096334962587703,1.0060508054174005e-11,8.347650483884782e-11
NUTM2B,5.2986623149767444,0.0124433723,425.8220510670363,0.00020632401895019333,0.00036796379209455354
OC90,10.907002101534884,2.7736744831333335,3.9323295389780504,4.3216742514072795e-11,2.7859918632118155e-10
CASTOR2,4.6970759524883725,8.790358481633332,0.5343440728045953,0.5227713330378019,0.562431627358374
RAD51AP2,13.848696368209302,2.5403941945333335,5.451396636793718,2.2400519324950216e-12,2.8771845486482774e-11
RGPD6,2.814337826883721,0.19436153663333336,14.479911383871293,4.774441250728371e-06,1.0455395959366277e-05
CCDC175,4.334374495767442,7.560248608533333,0.5733111065785835,0.10886749727401585,0.13537683488747515
ZNF878,3.817730786,1.621493434,2.354453435301422,0.0035557612986177388,0.00551115913210849
CEACAM18,3.640609206744186,0.0124433723,292.57416068344963,1.5969810969816895e-06,3.731179690528801e-06
FAM160A1,3.859679801465116,1.8925254391666668,2.0394335112159143,1.7757283096646698e-10,9.327310938785953e-10
UMAD1,6.058205949558139,3.5399661626666665,1.711373971155271,0.0011942734519288457,0.0019494457213288677
RGPD2,1.5859275319534882,0.46708259339999997,3.3953899253859205,2.616955657774515e-05,5.213751975712407e-05
FAM166B,4.723253685232558,12.944860612933333,0.3648748199353735,0.0044018826695002905,0.006745839876860995
HSP90AA5P,3.5563091466511625,1.6442858674666667,2.162828992826125,1.3811152209378262e-12,2.0283385135986805e-11
RFX8,3.0570809559069767,3.6128190602666668,0.8461760483740721,0.5750730514000788,0.6133817762696633
RELL1,9.969823826790698,7.045194041366667,1.4151240928570215,0.022182329102196148,0.03082135856587243
PSAPL1,4.097337026255814,3.0958548545999998,1.323491319422729,0.7792489258212888,0.8047211260900816
PDZK1P1,2.476526187139535,0.3193929415666667,7.753853842203997,0.0007387276774548609,0.0012359918454258468
DDTL,4.132247523837209,2.9311861207333334,1.4097526917886025,0.4869682533737568,0.5271085038114602
TLX1NB,25.81599154023256,2.8425157999333335,9.08209253958695,8.477571654052356e-13,1.4518436124487644e-11
POM121C,2.599351176883721,2.066875925766667,1.2576232295702718,0.005813275434661528,0.008793969451521786
TRAPPC3L,13.568183172162792,3.098775277766667,4.378563127669452,4.239299206887019e-12,4.650428943054567e-11
UQCRFS1P1,6.194951196325581,2.199645407033333,2.8163408413543918,3.371098238521979e-07,8.720052215902165e-07
ZBTB42,10.89218321067442,2.2151191231666667,4.917199755425924,4.006970114928297e-11,2.614038349024835e-10
BTNL10,1.2268854599534884,0.0124433723,98.59750479003898,0.0034300833114731862,0.005324480289905325
ETDB,6.0576557761627905,2.572246902233333,2.3550055676627615,1.8685920343852776e-11,1.383447154424306e-10
ZNF730,3.0318013394418606,0.3046456909,9.951893067928047,2.039438057147046e-05,4.114196895029981e-05
CCDC152,48.122554859674416,3.2966742793,14.597303458773164,6.295488858473388e-11,3.792454184423428e-10
ZNF737,1.4268485718139534,0.0124433723,114.66735362518675,0.04846167234217042,0.064084986417296
KIF28P,4.542203178976743,2.8836445799666666,1.5751605487487812,0.7792489258212888,0.8047211260900816
CCDC166,11.274110498697674,2.4722584147,4.560247598577088,1.4827929550296067e-11,1.1381256388730768e-10
ATP6V1FNB,7.775907456651163,1.2679169697666666,6.132820714657802,1.9410946055037918e-08,6.301949486251566e-08
SPATA48,10.956852429139534,5.271408331066667,2.078543672013817,1.9680547146726295e-07,5.299196557471264e-07
ZNF316,7.16748386511628,1.6861948967666665,4.25068530266588,2.616955657774515e-05,5.213751975712407e-05
LOC100131107,2.753279068604651,0.0124433723,221.26470238334434,3.098834734986152e-06,6.9639350841168915e-06
NEMP2,4.453247566744186,0.0124433723,357.88108395215227,0.0002929570261820224,0.0005134655711591409
PET100,9.281328558953488,3.1714915469,2.9264869294782128,2.7490128187064886e-10,1.3739661513476027e-09
INSYN2B,4.927074538465116,3.8093900210666667,1.2934024899570369,0.00041281298819828484,0.0007105598857211087
TEX13D,3.8702788798139536,4.634572550566667,0.835088638183199,0.37575683331244447,0.4169641131201069
FOXO6,2.9521927026976744,1.1746449102666667,2.513263946316739,0.002860259477323202,0.004480515282257956
FAM157B,2.859134955511628,1.0164042458666667,2.8129899763196122,0.00041281298819828484,0.0007105598857211087
CYP4F30P,4.887221555093023,0.0124433723,392.7569984459135,7.56410327141803e-05,0.00014288270836663495
FAM223A,2.1374539077441863,0.0124433723,171.7744881541627,4.525233314524941e-06,9.935328798033968e-06
FAM25G,1.331591275116279,1.5338333821333334,0.8681459737590496,0.10886749727401585,0.13537683488747515
GOLGA6L3,3.037952647744186,0.0124433723,244.1422288509511,1.2861168189554342e-07,3.589693898013713e-07
PRR23D2,14.517673740116278,9.194429385400001,1.578964080486512,0.0008686482192613393,0.001439789613046793
UPK3BL1,17.658631106511628,2.5837988885,6.834367483129919,1.3811152209378262e-12,2.0283385135986805e-11
JMJD7,11.37637846544186,3.5435085294666666,3.2104842900305135,9.257805305261876e-10,3.959216680296832e-09
TOMM6,15.78614355627907,2.708167228833333,5.829087431605792,9.847318786799705e-11,5.563133556748489e-10
ARHGEF33,2.6652503596046513,1.9890849144,1.3399379485056393,0.07463597511968516,0.09540674745340336
MEF2B,8.994189380813953,3.2856305168333337,2.737431775951024,1.1073614217394642e-05,2.3108900347815213e-05
ZNF729,3.103285637767442,1.8342068617999998,1.6918951195733893,0.04019095341329714,0.053748795629579404
GLYATL1B,0.42212103595348843,0.8086868335666667,0.5219833171905964,0.027192186164360848,0.037320162680516474
TTC34,3.478858480651163,6.5782562877,0.5288420408848953,0.14189756004310744,0.1734808804340819
TIMM23,3.0780304778837206,1.8768314270333335,1.6400143526736954,0.09932149868096558,0.12429646095077945
TMEM239,68.25104481793024,3.7648331766,18.128570806839143,6.107917705201362e-13,1.3106205846257285e-11
FRG2C,1.7170409433488372,0.0124433723,137.9883926922959,0.03314979119580841,0.044962903453941376
TMED7-TICAM2,19.04415702151163,17.712876684533335,1.075158900538203,0.08834157832706283,0.11138689007541329
PET117,19.276513698813954,0.3425337032333333,56.276254035308256,0.00010002324054547618,0.000185901903469357
ANKRD61,5.447543034860465,3.7384601205,1.457162269831003,0.0013430963928255891,0.0021816380517485274
IGLL5,17.531673113046512,4.352985075466667,4.027505908957661,6.884837787202324e-05,0.00013065009301693853
CCDC180,3.593532493953488,1.5895608598666666,2.2607077115970986,5.639482736766521e-10,2.5376840778625875e-09
SDIM1,19.620688083023254,4.266549676466666,4.598724864554274,2.055213287651853e-10,1.059118526047944e-09
SPATA1,5.337276372069767,0.0124433723,428.9252337221934,0.00020632401895019333,0.00036796379209455354
ZNF355P,3.2796081285116276,3.5027774838333334,0.9362878868692863,0.8752709738572431,0.8902059448168814
KIF25-AS1,5.02350399472093,3.4621324607,1.450985498603725,4.270234233656031e-05,8.280531728473424e-05
PPP5D1,3.2030162865813954,1.3174476875,2.431228440394067,7.56410327141803e-05,0.00014288270836663495
TPBGL,19.796391669348836,3.174447788266667,6.23616861569432,2.1353125991172806e-09,8.449879395728885e-09
GIMD1,8.409398660860465,1.6790583967666668,5.0084015404433195,4.024676558111308e-07,1.0290304892798334e-06
MICA,14.594247956790698,0.0124433723,1172.85311448816,1.939530168449768e-05,3.921983943860987e-05
TGFBR3L,1.999383899348837,0.0124433723,160.67862080674362,0.0044018826695002905,0.006745839876860995
NPIPB9,3.733084212255814,0.05451525383333333,68.47779198953708,1.939530168449768e-05,3.921983943860987e-05
RNF212B,13.058127153767442,3.2039837562666666,4.075590935262101,1.4827929550296067e-11,1.1381256388730768e-10
LY75-CD302,3.0423934154186045,2.192657699733333,1.3875368762705709,0.003190780660435814,0.00497071180169373
MSANTD3-TMEFF1,7.247193896627907,3.368855915633333,2.1512329639854784,0.19340140939217687,0.22565469535978183
RBM14-RBM4,15.482671908325582,21.96020796266667,0.7050330276765508,0.0179953072059562,0.02528456654288081
PHOSPHO2-KLHL23,9.579858246860466,3.046088839433333,3.144970075345083,1.0698049520687551e-07,3.0241114789953935e-07
FPGT-TNNI3K,26.903364058418607,2.8990539255,9.280049543672625,6.630834860286141e-13,1.3106205846257285e-11
POC1B-GALNT4,3.883777348697674,2.4100173769333333,1.611514251253927,1.584592507819092e-05,3.240758219650385e-05
COMMD3-BMI1,6.921056487046512,2.1822683162333334,3.171496573341853,7.311494164599638e-11,4.312566272038109e-10
ZNF840P,3.86087241927907,2.2303672167000004,1.7310478697725513,7.56410327141803e-05,0.00014288270836663495
TNFAIP8L2-SCNM1,4.140946868627907,2.3791057282000003,1.7405476434041844,0.0002929570261820224,0.0005134655711591409
ISY1-RAB43,10.439467753465117,5.222040001733333,1.9991167723724792,6.263569047996712e-05,0.00011930570478514772
LOC100653049,8.183379505186046,2.5673476083333333,3.187484031622239,6.97938861987231e-10,3.0797712825515204e-09
CEP295NL,8.030690541674419,2.7054422253333335,2.968346714809247,1.910484048269157e-10,9.95631014089449e-10
MYZAP,4.413383627046511,1.5097691828333335,2.923217454183335,0.26220623468425097,0.29961097312018764
ERVK-19,9.250467899837208,3.151903059066667,2.9348833788614144,2.0903511610706564e-07,5.597870896240285e-07
PTGES3L-AARSD1,3.034284995325581,2.8740859124666667,1.0557391420221758,0.991054371251899,0.9915092218025654
FMC1-LUC7L2,10.358990612488373,3.2326438465,3.204494866857698,8.040246930869309e-10,3.4863918135304002e-09
PYURF,0.36816136839534885,2.6843653370333334,0.1371502467701464,3.414727074251278e-10,1.6657711133631796e-09
ZNF891,24.935375901302322,12.8358267058,1.9426388710931268,0.0001578288657023519,0.0002856494676494114
NBPF19,14.586579991999999,8.673437233500001,1.6817531042550544,0.00019737190063742182,0.0003530712581273646
MEI4,3.6632199376511627,4.050906829933334,0.9042962703023828,0.0004492366416438028,0.000769867690346225
MYMX,1.1137722904186047,0.38041477263333334,2.9277840150864107,0.5300908077965105,0.5698242787014409
C11orf98,11.813303437883722,3.9000136135,3.0290415902630854,1.205323643559663e-06,2.867035616068106e-06
IGHV3-64D,11.188652225744185,7.4920449736,1.493404306190107,0.03314979119580841,0.044962903453941376
LOC102724334,18.156439115372095,2.5020210328,7.256709227201543,5.717726876785953e-07,1.4298065292179097e-06
PRR33,4.088206671395349,1.8090553547333335,2.259857146271777,1.8879268773396458e-06,4.373444090075247e-06
U2AF1L5,12.314564694255814,11.9338808852,1.0318994141736344,0.3183469156037936,0.3584721116669092
TPTEP2-CSNK1E,4.339839948837209,2.4106796021333334,1.8002558054569604,1.2289969123134377e-08,4.147117179343376e-08
LINC02210-CRHR1,9.355165991465116,0.08471577273333333,110.43003787397568,5.695630836691434e-05,0.00010904596102518769
CPHXL,2.830067737395349,0.0124433723,227.43575207464852,0.0007693982628044338,0.0012835080454939168
CCDC194,8.694397078697675,2.320427296933333,3.7468948456985287,6.501466990479173e-10,2.8906143591993506e-09
MARCOL,4.05363862444186,3.326458343666667,1.2186049562772043,0.0822377288420915,0.1043026767850947
LRRC53,3.232619136372093,1.9287922072,1.675981022893513,3.690599956400464e-08,1.1328679286806413e-07
PMS2P11,1.0760387087906977,0.6818692489,1.5780719111861647,0.7030509851177406,0.734281655161643
PYDC5,4.173587220627907,1.7935337280666666,2.3270190882480986,0.0001258323014931637,0.00023061194913333955
HTD2,3.955777191767442,3.0412524985,1.300706598257955,0.13591291040339593,0.1667386316003713
EEF1AKMT4-ECE2,20.6918970737907,2.5360116893666667,8.159227798732351,6.107917705201362e-13,1.3106205846257285e-11
CSNKA2IP,3.201953644372093,0.0124433723,257.3220158631831,1.496026671521788e-08,4.970143910461782e-08
TMEM271,4.075804325674419,3.6545683364666663,1.1152628574500851,0.0008343167586399073,0.001385745011438592
SMIM40,2.194787949651163,0.0124433723,176.38208491528962,6.567253937685487e-05,0.0001248252713442238
CCDC201,4.756794436930233,2.966948811633334,1.6032613768997153,0.544884311713401,0.5844502820494015
MAP3K4-AS1,25.15140182667442,1.3502217546,18.627608199162413,1.8190706358066436e-08,5.937368734069214e-08
AAAS,4.987760528325581,5.054617252633333,0.9867731381099288,0.9642287269299716,0.9682262532393022
AACS,0.010465353093023256,5.352701163733333,0.001955153626720311,4.770305427572316e-13,1.3025822461481415e-11
AADACL2,0.010465353093023256,2.7456704044999998,0.0038115838943636967,0.0024681602962169247,0.00389147116759393
AAGAB,0.010465353093023256,12.483694119433332,0.000838321813471212,4.770305427572316e-13,1.3025822461481415e-11
AASDH,4.3806693000930235,0.13778182563333333,31.794246301764893,0.00023552270992771338,0.0004172577534874003
ABCA12,0.010465353093023256,1.6171281441333332,0.006471566975684508,0.0006533951436864975,0.0010988820122905614
ABCA4,0.010465353093023256,1.088321565,0.009616048628994369,5.088665522262582e-07,1.2815307345140243e-06
ABCA6,0.5753173125116279,0.9785579600666666,0.5879235936851742,0.05242080583957619,0.06895001088751772
ABCA9,0.010465353093023256,1.8087722115333333,0.005785887811794478,1.7355721187537757e-09,7.007963736455111e-09
ABCB11,0.010465353093023256,8.4270595435,0.0012418748246647245,1.2255906405901994e-09,5.118031632393501e-09
ABCB4,0.679068527883721,2.688986440133333,0.25253698484624915,0.18583327965243668,0.2173229624629469
ABCB8,0.010465353093023256,2.7854050556333334,0.003757210489676407,5.639482736766521e-10,2.5376840778625875e-09
ABCB9,0.010465353093023256,0.7710380956,0.013573068766309678,0.01642418837346507,0.023226755365218118
ABCC12,0.010465353093023256,33.38466570546667,0.00031347784594738587,7.360166448042816e-12,6.693014292651093e-11
ABCC3,0.010465353093023256,1.2491664237333333,0.008377869348862161,3.3404693801640137e-12,3.93607893991681e-11
ABCC4,0.3717604128837209,1.8168026357999998,0.2046234442631256,2.3559268136080247e-06,5.36713754088457e-06
ABCD4,4.699042714744186,2.8001747133333335,1.6781248299862106,9.985108269905064e-06,2.0963506754331503e-05
ABCF2-H2BE1,0.010465353093023256,2.3712086434333335,0.004413510013977599,6.784916863919875e-11,4.0457618767703546e-10
ABCG1,0.010465353093023256,0.3437446050666667,0.03044514136009081,0.007620519237504231,0.011343430206328851
ABCG2,0.010465353093023256,0.5813056437666667,0.018003185080418725,2.144234187492728e-05,4.316473544452709e-05
ABCG5,0.010465353093023256,1.1777792669,0.008885665919870384,7.236166808340818e-09,2.54768503295968e-08
ABCG8,0.010465353093023256,9.973489807433333,0.0010493170690587493,7.360166448042816e-12,6.693014292651093e-11
ABHD11,8.828313554325582,21.5472081361,0.40971960258436935,4.8388557730277924e-09,1.775759986547164e-08
ABHD12B,0.9389232308372094,0.9671078356666667,0.9708568126634726,0.45253320422140275,0.49294718469548715
ABHD15,0.010465353093023256,0.9799705191666667,0.010679252986021083,3.6915008081987575e-05,7.212370144981414e-05
ABHD16A,0.010465353093023256,2.7112678893999997,0.003859948009541479,3.176993377927706e-10,1.5582687866859166e-09
ABHD17A,0.685979773,0.0124433723,55.128124150074655,0.7965040655949451,0.8206519606288499
ABHD17B,2.3367511487209303,0.23602538293333333,9.900423080262339,0.37575683331244447,0.4169641131201069
ABHD2,0.010465353093023256,0.10971433406666667,0.09538729084081304,0.07648041313428643,0.09760095542494578
ABHD3,2.333423840395349,0.2598283707333333,8.98063530864451,0.014072397964285489,0.02026908821380331
ABHD4,0.20827530823255813,1.5245480136666667,0.13661446301821512,1.2921156171353407e-05,2.6701506232215822e-05
ABHD5,2.119583406116279,1.9054898071333333,1.1123562026841978,0.5374619899576252,0.5772193485897665
ABI3,3.1428601338139535,2.1626127664999997,1.4532699438838506,0.010578661421188141,0.015448348610001899
ABITRAM,1.0327824123023255,0.11156941413333335,9.256859689771941,0.9463655594082292,0.9534261237957329
ABLIM2,0.010465353093023256,0.8135659115666667,0.012863558986720997,0.04019095341329714,0.053748795629579404
ABO,1.0942151110697673,0.0124433723,87.93557603912303,0.7366012670131777,0.7657060244808284
ABR,0.010465353093023256,5.951924308633334,0.0017583142107239404,6.569150025665192e-06,1.414002824680846e-05
ABT1,0.010465353093023256,1.3149772203666668,0.007958581282575457,0.00010002324054547618,0.000185901903469357
ABTB2,1.2016786445581396,2.8148828770666667,0.4269018275497078,0.0001378178292448065,0.00025152042296932214
ACACA,4.101065061744186,7.4375992818666665,0.5513963452888406,0.00011483423102308022,0.00021170176769133516
ACAD8,0.010465353093023256,28.618061607433333,0.00036569049422637896,5.625543614991973e-13,1.3025822461481415e-11
